name,photo_url
Trinity Byars,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/c01844d3ed704fa0b1f0b75cfbf02f07
Kenza Dali,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/c143615f95aa493689aa185f5c465932
Leah Freeman,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/c89b3d151ee84bdba11f4918c1be931a
Kristen McNabb,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/cafe0fb40c194bfd95bebea739443cd7
Luisa Agudelo,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/fallbacklogo.svg
Ludmila da Silva,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/e0e778409f6442b7b1f2e2d55a5a8565
Gabrielle Jordão Portilho,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/e3732803fbc74097b03f22501baf27d7
Kimmi Ascanio,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/e8b4386d7df847f6a328dea38ddc55ce
Amelia Donna Van Zanten,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/fallbacklogo.svg
DiDi Haracic,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/ecf8d72c11704bb49de0461fa77d8cae
Adriana Leon,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/f707ff55f8104c069f1cae572925ef4a
Lia Godfrey,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/fallbacklogo.svg
NWSL,https://cdn.cookielaw.org/logos/static/ot_company_logo.png
Powered by Onetrust,https://cdn.cookielaw.org/logos/static/powered_by_logo.svg
